Specie,X,Y
Panthera leo,31.420244,-24.906419
Galerella pulverulenta,18.201246,-33.244833
Crocuta crocuta,31.55474,-23.988385
Panthera leo,31.939369,-24.879756
Crocuta crocuta,20.597477,-26.354151
Genetta genetta,31.774348,-24.40258
Crocuta crocuta,31.528668,-25.292269
Panthera leo,31.314667,-24.394464
Panthera pardus,18.931214,-28.893652
Cynictis penicillata,29.279208,-27.92182
Caracal caracal,18.599228,-33.872156
Caracal caracal,30.835828,-29.777237
Panthera leo,31.62865,-24.159091
Crocuta crocuta,31.445618,-23.821424
Panthera leo,27.128733,-25.256364
Mellivora capensis,31.432775,-24.943165
Cynictis penicillata,25.798162,-33.458892
Panthera leo,28.284598,-25.552836
Panthera leo,26.609077,-33.624804
Genetta genetta,20.373755,-33.060466
Panthera leo,25.571806,-32.300716
Crocuta crocuta,30.88377,-24.199374
Acinonyx jubatus,27.148348,-25.209273
Panthera leo,27.719914,-25.91076
Panthera leo,31.655716,-25.0345
Panthera leo,31.612107,-24.46551
Panthera leo,30.811541,-24.232617
Panthera pardus,31.427901,-23.841546
Cynictis penicillata,26.212687,-29.052582
Galerella pulverulenta,23.402549,-31.743279
Panthera leo,32.381625,-27.466623
Cynictis penicillata,26.105369,-33.550589
Crocuta crocuta,31.314404,-24.407347
Panthera pardus,31.536866,-24.926454
Panthera pardus,18.882526,-33.661561
Crocuta crocuta,31.78698,-24.402973
Acinonyx jubatus,27.033046,-25.233068
Crocuta crocuta,31.418593,-25.102868
Panthera pardus,19.3609,-32.506765
Otocyon megalotis,20.36044,-34.1653
Aonyx capensis,18.833054,-34.05734
Caracal caracal,18.364342,-33.999097
Galerella pulverulenta,18.833617,-34.340282
Caracal caracal,18.201246,-33.244833
Crocuta crocuta,31.782077,-24.579443
Atilax paludinosus,31.99991,-28.69336
Galerella pulverulenta,18.407887,-33.976522
Cynictis penicillata,30.148133,-27.349969
Mellivora capensis,22.088428,-33.968761
Panthera leo,31.594294,-24.965082
Aonyx capensis,22.093403,-33.969383
Proteles cristata,29.580005,-27.682604
Mungos mungo,31.787757,-25.344172
Acinonyx jubatus,29.378779,-25.620562
Suricata suricatta,20.607948,-26.412156
Acinonyx jubatus,20.180847,-25.970889
Lycaon pictus,31.107585,-22.676718
Panthera leo,30.862452,-24.100896
Panthera leo,31.116117,-23.99723
Civettictis civetta,30.348781,-24.191993
Galerella pulverulenta,17.169324,-28.189234
Ictonyx striatus,18.457933,-33.67587
Mellivora capensis,20.197586,-33.750377
Suricata suricatta,24.395774,-29.095863
Panthera leo,31.493993,-25.16639
Panthera pardus,31.483128,-24.052237
Acinonyx jubatus,20.581361,-26.026507
Suricata suricatta,22.263513,-33.52107
Lycaon pictus,28.144,-25.178
Crocuta crocuta,31.601641,-24.992108
Lycaon pictus,31.718071,-25.328799
Atilax paludinosus,22.462337,-33.942181
Mungos mungo,32.662399,-27.530433
Hydrictis maculicollis,28.512438,-26.362243
Crocuta crocuta,31.57996,-23.855456
Atilax paludinosus,30.852629,-29.770038
Caracal caracal,28.0217,-24.7719
Mungos mungo,31.559903,-24.891261
Panthera leo,21.831246,-34.150965
Otocyon megalotis,21.622497,-33.921512
Suricata suricatta,24.396459,-29.09731
Caracal caracal,18.597221,-33.875278
Crocuta crocuta,31.661757,-24.909457
Felis silvestris,31.886613,-24.403063
Otocyon megalotis,18.823591,-33.363119
Panthera pardus,31.986743,-24.737079
Acinonyx jubatus,27.92404,-24.707867
Lycaon pictus,31.505558,-24.99575
Civettictis civetta,30.002894,-23.068005
Caracal caracal,21.142698,-33.653027
Panthera leo,31.706226,-24.96813
Ictonyx striatus,18.555799,-33.752542
Panthera leo,25.815924,-33.420923
Crocuta crocuta,31.341577,-23.167532
Acinonyx jubatus,20.365151,-25.952288
Panthera leo,32.162852,-27.920162
Panthera pardus,31.551362,-23.57923
Panthera pardus,19.375094,-33.875859
Genetta genetta,25.747722,-28.636286
Atilax paludinosus,19.71989,-34.279893
Caracal caracal,18.408003,-34.311743
Galerella pulverulenta,18.945639,-34.09144
Crocuta crocuta,31.570088,-25.182978
Acinonyx jubatus,25.502026,-32.356826
Suricata suricatta,25.783177,-33.415514
Ictonyx striatus,27.367758,-31.467517
Acinonyx jubatus,20.636152,-26.290872
Crocuta crocuta,31.398608,-24.474738
Aonyx capensis,30.698918,-30.373975
Panthera leo,31.560078,-23.98123
Crocuta crocuta,31.474222,-23.809863
Herpestes ichneumon,19.818095,-34.66839
Helogale parvula,30.989959,-22.669085
Panthera pardus,31.10992,-22.636864
Suricata suricatta,30.121634,-27.324002
Panthera leo,25.40872,-32.334902
Acinonyx jubatus,30.824208,-24.310667
Panthera leo,31.795817,-24.362147
Lycaon pictus,31.493843,-24.821865
Galerella pulverulenta,18.470014,-34.338793
Panthera pardus,19.147035,-32.538658
Caracal caracal,18.406564,-33.96488
Panthera leo,31.872386,-24.211636
Galerella pulverulenta,20.197586,-33.750377
Mungos mungo,32.419171,-28.372503
Caracal caracal,18.623822,-33.935248
Proteles cristata,29.076148,-22.689142
Aonyx capensis,19.269337,-32.488433
Lycaon pictus,31.630676,-24.966477
Helogale parvula,31.319042,-23.010572
Ichneumia albicauda,31.052194,-29.730495
Crocuta crocuta,31.572692,-25.056833
Acinonyx jubatus,31.550323,-23.857452
Atilax paludinosus,22.462401,-33.942449
Helogale parvula,31.895963,-24.779957
Crocuta crocuta,31.294822,-25.192144
Crocuta crocuta,31.849363,-25.054857
Mungos mungo,32.419656,-28.383552
Crocuta crocuta,31.52491,-24.927939
Panthera leo,30.412275,-24.114647
Caracal caracal,18.133628,-33.216934
Crocuta crocuta,31.72095,-24.000938
Hyaena brunnea,20.099484,-25.992755
Cynictis penicillata,21.030163,-34.283165
Mungos mungo,32.410714,-28.373266
Atilax paludinosus,30.752088,-30.281419
Panthera pardus,31.50664,-24.567505
Caracal caracal,18.597314,-33.879048
Helogale parvula,31.269705,-25.171165
Crocuta crocuta,31.719128,-24.150881
Caracal caracal,18.436964,-33.951224
Acinonyx jubatus,31.015335,-24.227747
Helogale parvula,31.756194,-24.86915
Crocuta crocuta,31.55474,-23.968497
Proteles cristata,25.67165,-33.545523
Caracal caracal,18.426741,-33.988505
Panthera leo,27.096435,-25.268197
Acinonyx jubatus,30.099603,-28.486353
Atilax paludinosus,31.051603,-29.723197
Crocuta crocuta,31.329971,-23.390963
Panthera leo,20.310453,-25.10264
Panthera pardus,19.932205,-34.573964
Lycaon pictus,31.398693,-24.772398
Suricata suricatta,20.697,-26.369
Caracal caracal,20.322999,-34.337134
Panthera leo,25.842264,-33.515596
Aonyx capensis,18.382664,-34.257518
Acinonyx jubatus,22.047801,-34.065447
Civettictis civetta,26.293229,-24.749119
Atilax paludinosus,29.744925,-23.888941
Acinonyx jubatus,28.386821,-25.334276
Panthera leo,31.282993,-24.545936
Panthera leo,27.035552,-25.344482
Felis silvestris,22.286861,-28.869727
Vulpes chama,20.611725,-26.472417
Cynictis penicillata,25.805067,-33.450917
Panthera leo,27.868759,-24.936362
Mungos mungo,27.09001,-25.241816
Panthera leo,31.561905,-24.947451
Civettictis civetta,28.114383,-24.844043
Helogale parvula,31.251761,-22.905658
Crocuta crocuta,31.552734,-23.986253
Suricata suricatta,20.36096,-26.375931
Cynictis penicillata,28.199366,-25.880554
Panthera leo,31.529943,-23.804212
Cynictis penicillata,20.000442,-25.767137
Acinonyx jubatus,31.924425,-28.388526
Vulpes chama,24.302541,-32.346898
Mungos mungo,31.777966,-25.345993
Crocuta crocuta,31.51993,-25.301405
Crocuta crocuta,31.722685,-24.966415
Suricata suricatta,24.598107,-28.767325
Lycaon pictus,31.504643,-23.930756
Herpestes ichneumon,18.488784,-33.765983
Otocyon megalotis,27.075805,-24.074523
Lycaon pictus,30.227465,-24.479405
Atilax paludinosus,22.461822,-33.94179
Lycaon pictus,31.176197,-22.646191
Atilax paludinosus,22.462588,-33.942575
Panthera leo,20.251243,-26.096424
Acinonyx jubatus,27.145561,-25.266032
Panthera leo,32.565932,-27.108005
Felis silvestris,31.396198,-24.216867
Crocuta crocuta,31.204387,-25.157428
Caracal caracal,30.835886,-29.776638
Lycaon pictus,31.537181,-25.255313
Lycaon pictus,31.55474,-23.988385
Helogale parvula,31.7575,-24.4018
Galerella pulverulenta,18.426316,-33.9898
Panthera leo,31.788648,-24.42199
Crocuta crocuta,31.321242,-23.373517
Panthera leo,31.421435,-23.955903
Suricata suricatta,24.611064,-28.777764
Suricata suricatta,25.797099,-33.466317
Suricata suricatta,19.99941,-25.7655
Helogale parvula,31.248541,-25.164363
Panthera leo,25.880763,-33.400702
Galerella sanguinea,31.361931,-28.919026
Galerella sanguinea,31.326822,-23.021463
Panthera pardus,31.112666,-24.412202
Cynictis penicillata,20.603867,-26.525403
Felis catus,18.86448,-33.935825
Canis lupus,18.42735,-34.08124
Galerella pulverulenta,24.829009,-34.192047
Helogale parvula,31.888555,-25.241707
Panthera pardus,31.499041,-23.969154
Galerella pulverulenta,18.4961,-34.06097
Panthera leo,31.46945,-25.539228
Otocyon megalotis,17.424839,-29.930499
Caracal caracal,18.465602,-34.243789
Atilax paludinosus,19.855257,-34.637746
Helogale parvula,31.779809,-24.393012
Caracal caracal,22.70043,-33.991393
Lycaon pictus,32.214183,-27.60412
Panthera leo,27.158345,-25.243452
Aonyx capensis,18.49582,-34.060792
Atilax paludinosus,28.637618,-25.654313
Mellivora capensis,19.902254,-33.932013
Panthera pardus,31.522527,-24.762058
Panthera pardus,31.724606,-24.004434
Panthera leo,31.86383,-25.122111
Crocuta crocuta,31.416545,-25.103988
Suricata suricatta,24.511374,-32.155589
Cynictis penicillata,20.42119,-34.45518
Panthera leo,27.032619,-25.27395
Cynictis penicillata,30.042908,-27.235021
Crocuta crocuta,31.55474,-23.988385
Caracal caracal,19.161343,-33.879681
Acinonyx jubatus,27.897625,-24.289479
Panthera leo,31.407118,-24.550187
Aonyx capensis,22.8218,-34.0362
Panthera leo,31.607541,-24.880739
Caracal caracal,25.777224,-33.439014
Panthera pardus,31.607862,-24.091986
Rhynchogale melleri,30.30378,-23.111908
Caracal caracal,18.408924,-33.967961
Panthera leo,26.013833,-33.525639
Caracal caracal,30.835797,-29.776567
Cynictis penicillata,25.78635,-33.442783
Caracal caracal,18.387129,-34.275748
Galerella sanguinea,30.815564,-29.813557
Caracal caracal,18.347408,-34.129545
Felis silvestris,31.77833,-24.395394
Helogale parvula,31.735243,-24.900341
Aonyx capensis,30.173791,-23.083139
Helogale parvula,31.488895,-25.355878
Mellivora capensis,31.843426,-25.253254
Helogale parvula,31.550194,-24.915824
Panthera pardus,31.423542,-25.59622
Genetta tigrina,30.498862,-30.678499
Lycaon pictus,31.326999,-24.578436
Galerella pulverulenta,19.00178,-34.343885
Panthera leo,28.498129,-25.238419
Helogale parvula,31.777954,-24.393068
Caracal caracal,18.464313,-33.94675
Helogale parvula,31.379745,-23.041092
Atilax paludinosus,22.093045,-33.969523
Mellivora capensis,31.231758,-22.924756
Leptailurus serval,29.229559,-26.909209
Mellivora capensis,31.393312,-23.517771
Cynictis penicillata,25.633292,-32.174494
Rhynchogale melleri,31.062841,-24.509446
Galerella pulverulenta,25.766285,-33.479242
Helogale parvula,31.574432,-23.854232
Caracal caracal,18.161628,-33.230167
Otocyon megalotis,24.705606,-32.451059
Panthera pardus,31.513146,-23.969232
Panthera leo,31.606562,-24.802332
Panthera leo,31.265055,-24.192747
Genetta genetta,20.338066,-28.59425
Acinonyx jubatus,20.43352,-25.362934
Galerella sanguinea,32.196256,-27.615281
Acinonyx jubatus,31.52846,-23.899737
Panthera leo,31.791248,-24.250627
Lycaon pictus,31.308388,-25.028433
Panthera pardus,19.148837,-33.126214
Panthera pardus,31.593599,-24.806261
Panthera pardus,32.210788,-27.653471
Caracal caracal,18.36789,-34.115682
Suricata suricatta,25.851634,-33.614419
Galerella sanguinea,27.91017,-25.659109
Panthera leo,31.35153,-24.276987
Aonyx capensis,31.474746,-24.986653
Acinonyx jubatus,31.86727,-24.458284
Panthera leo,31.560866,-24.87626
Galerella pulverulenta,22.059333,-33.94066
Panthera leo,25.624829,-33.552163
Panthera leo,30.482569,-24.107864
Crocuta crocuta,31.37156,-23.475993
Lycaon pictus,31.709625,-24.91518
Crocuta crocuta,31.793191,-24.703763
Panthera leo,31.985389,-25.223543
Panthera leo,31.421651,-25.052071
Galerella sanguinea,28.119361,-24.84076
Helogale parvula,30.942768,-24.154425
Ictonyx striatus,18.003003,-30.689997
Suricata suricatta,30.258545,-26.374035
Panthera leo,31.69647,-24.108581
Mellivora capensis,28.252428,-26.170471
Galerella sanguinea,31.537357,-25.093055
Suricata suricatta,20.484097,-26.101689
Panthera pardus,31.435506,-23.935604
Galerella pulverulenta,19.280353,-33.326972
Acinonyx jubatus,31.414993,-23.803875
Mellivora capensis,18.339626,-32.455135
Galerella sanguinea,28.309444,-24.809444
Panthera leo,32.113723,-27.911838
Panthera pardus,31.592461,-24.996181
Helogale parvula,31.757162,-24.941663
Panthera pardus,31.609551,-24.197986
Mungos mungo,32.551514,-28.132682
Galerella sanguinea,31.616467,-23.841278
Panthera leo,31.688867,-24.103978
Aonyx capensis,26.949669,-26.994659
Panthera leo,31.564536,-23.941439
Panthera pardus,31.778677,-24.55631
Otocyon megalotis,25.739578,-33.422412
Crocuta crocuta,31.443274,-25.429782
Ictonyx striatus,18.859559,-34.219781
Mungos mungo,31.571627,-23.846234
Panthera leo,31.982989,-24.37454
Galerella sanguinea,31.951865,-28.21983
Helogale parvula,31.314404,-24.407347
Crocuta crocuta,31.55474,-23.983298
Ichneumia albicauda,32.298088,-28.427383
Leptailurus serval,27.744922,-27.674968
Mellivora capensis,27.536756,-25.930614
Cynictis penicillata,30.185354,-27.405666
Panthera leo,31.719778,-24.426761
Mellivora capensis,31.75878,-25.365878
Crocuta crocuta,30.596939,-24.074804
Suricata suricatta,22.099654,-33.593398
Acinonyx jubatus,27.932148,-25.993879
Otocyon megalotis,22.311965,-30.838428
Cynictis penicillata,28.055028,-26.274155
Galerella sanguinea,30.596939,-24.074804
Mungos mungo,31.715005,-25.341158
Lycaon pictus,31.030785,-22.696821
Panthera leo,30.906067,-24.0791
Proteles cristata,24.59909,-28.78013
Panthera leo,31.757075,-24.859772
Crocuta crocuta,31.493843,-24.821865
Panthera pardus,32.032862,-27.98068
Panthera leo,20.36559,-26.185876
Acinonyx jubatus,27.803309,-24.22273
Panthera leo,31.48992,-24.986338
Acinonyx jubatus,31.363882,-24.866615
Genetta tigrina,22.46165,-33.943606
Crocuta crocuta,25.750027,-33.455511
Genetta tigrina,19.52759,-34.40707
Panthera pardus,31.521238,-24.811807
Canis lupus,17.792161,-30.163467
Aonyx capensis,27.834482,-27.604786
Acinonyx jubatus,31.391676,-22.990854
Lycaon pictus,31.467334,-25.454622
Caracal caracal,27.540035,-25.931148
Aonyx capensis,18.338273,-34.12755
Crocuta crocuta,31.517783,-24.993831
Herpestes ichneumon,18.473864,-33.755902
Genetta tigrina,18.325943,-33.547189
Panthera leo,31.749727,-24.046222
Helogale parvula,31.490832,-23.64838
Mungos mungo,30.987017,-29.628023
Atilax paludinosus,22.461886,-33.94268
Panthera pardus,28.105998,-24.995377
Atilax paludinosus,28.385,-26.57854
Caracal caracal,19.91216,-34.590176
Rhynchogale melleri,31.079901,-24.531905
Helogale parvula,31.448036,-25.443519
Panthera leo,32.254183,-28.12413
Genetta tigrina,18.940164,-34.355043
Leptailurus serval,27.765154,-27.505665
Galerella sanguinea,31.070639,-24.328107
Panthera leo,31.559855,-25.344277
Crocuta crocuta,31.328205,-24.331255
Acinonyx jubatus,31.936273,-28.285409
Panthera pardus,31.40925,-25.293601
Panthera leo,20.418751,-26.080891
Panthera leo,31.576983,-24.937205
Panthera leo,31.857488,-28.297555
Panthera leo,29.32951,-23.656901
Mungos mungo,32.418,-28.3762
Felis catus,20.378568,-33.981237
Cynictis penicillata,20.596641,-25.421224
Panthera leo,31.942962,-28.27602
Felis silvestris,20.416194,-32.802219
Leptailurus serval,31.743187,-25.320882
Panthera leo,31.216009,-24.556271
Panthera pardus,31.873825,-24.782362
Lycaon pictus,31.376472,-24.154673
Panthera leo,31.127739,-28.242452
Suricata suricatta,22.094231,-33.60907
Helogale parvula,31.263032,-23.716052
Panthera pardus,31.21934,-23.944031
Panthera pardus,19.304826,-32.732394
Atilax paludinosus,22.227761,-33.281149
Cynictis penicillata,25.709478,-27.633526
Panthera leo,31.245701,-23.181872
Panthera leo,29.304188,-23.778265
Genetta tigrina,22.461564,-33.943748
Panthera leo,23.787648,-30.874641
Galerella pulverulenta,18.444847,-34.325603
Crocuta crocuta,31.416656,-24.472503
Aonyx capensis,18.380461,-34.249523
Panthera leo,31.645824,-24.421484
Galerella pulverulenta,18.883553,-34.371068
Hyaena brunnea,27.075912,-25.340313
Crocuta crocuta,31.491297,-25.105072
Genetta genetta,28.339564,-26.499255
Helogale parvula,31.266363,-25.17031
Panthera leo,30.98755,-24.016246
Panthera leo,22.565385,-32.293396
Panthera pardus,31.292264,-24.30226
Galerella sanguinea,30.83577,-29.776341
Panthera leo,31.651192,-24.036616
Helogale parvula,31.792371,-25.190921
Cynictis penicillata,30.1457,-27.33266
Panthera leo,31.470767,-24.848415
Acinonyx jubatus,21.9296,-34.108367
Atilax paludinosus,22.463731,-33.94556
Panthera pardus,31.649076,-24.290623
Mungos mungo,32.410484,-28.386819
Panthera pardus,31.542097,-24.728721
Crocuta crocuta,31.719147,-24.030382
Panthera leo,31.485804,-24.439506
Galerella pulverulenta,18.95,-34.085
Panthera pardus,31.3557,-24.366607
Crocuta crocuta,31.443837,-24.468653
Suricata suricatta,24.846974,-32.448881
Helogale parvula,31.543744,-25.298686
Cynictis penicillata,24.389993,-31.146754
Panthera pardus,31.710142,-24.226807
Crocuta crocuta,31.436081,-24.565067
Crocuta crocuta,31.55474,-23.988385
Mungos mungo,32.555716,-28.125101
Hyaena brunnea,20.350231,-26.010997
Otocyon megalotis,22.042517,-33.125254
Caracal caracal,18.432722,-33.987491
Caracal caracal,21.184975,-34.370225
Panthera pardus,31.467642,-24.912181
Felis silvestris,31.726993,-24.443319
Otocyon megalotis,22.336977,-30.806122
Felis catus,18.166857,-32.787162
Galerella pulverulenta,18.406121,-33.949974
Acinonyx jubatus,31.282773,-24.88222
Cynictis penicillata,25.80412,-33.45437
Panthera leo,20.42265,-25.925147
Panthera leo,31.797674,-25.453397
Panthera leo,31.215991,-23.13311
Lycaon pictus,31.704634,-24.014003
Panthera leo,32.582009,-27.149583
Panthera leo,20.285323,-25.769555
Caracal caracal,18.472,-34.353
Panthera pardus,19.073129,-33.327692
Acinonyx jubatus,26.268175,-24.772284
Otocyon megalotis,25.784121,-33.419337
Genetta tigrina,20.23469,-34.362422
Hyaena brunnea,20.611704,-26.472412
Crocuta crocuta,31.691119,-24.101753
Helogale parvula,31.55474,-23.988385
Galerella pulverulenta,18.476287,-33.64506
Mellivora capensis,31.590925,-24.992025
Ichneumia albicauda,31.605096,-24.005707
Panthera pardus,31.867926,-25.074848
Panthera leo,32.333446,-27.68661
Acinonyx jubatus,26.413148,-33.234368
Cynictis penicillata,26.172517,-33.427742
Civettictis civetta,29.451478,-23.035797
Panthera leo,29.381497,-22.364632
Felis silvestris,30.90288,-24.222755
Helogale parvula,31.608811,-24.975148
Suricata suricatta,25.772553,-33.496027
Acinonyx jubatus,26.316781,-24.752015
Panthera pardus,31.972181,-25.231538
Lycaon pictus,31.55474,-23.988385
Panthera pardus,31.626877,-24.059817
Panthera leo,31.198258,-24.200692
Panthera pardus,19.309379,-32.783636
Cynictis penicillata,30.131671,-27.330134
Panthera leo,20.054039,-25.855074
Panthera pardus,31.440453,-24.924222
Acinonyx jubatus,31.829094,-25.381702
Acinonyx jubatus,31.802021,-28.220423
Cynictis penicillata,17.280505,-30.19435
Cynictis penicillata,20.288841,-33.983224
Panthera leo,31.913826,-24.569165
Panthera pardus,28.291494,-24.873043
