Sp,Lon,Lat
Trimeresurus_polygons,76.3916666666667,13.5916666666667
Trimeresurus_polygons,85.675,21.3916666666667
Trimeresurus_gramineus,76.125,20.675
Trimeresurus_polygons,80.6583333333333,22.7416666666667
Trimeresurus_polygons,114.375,28.3916666666667
Trimeresurus_albolabris,106.425,-7.275
Trimeresurus_polygons,115.075,25.1083333333333
Trimeresurus_macrops,106.375,14.625
Trimeresurus_medoensis,97.375,28.8916666666667
Trimeresurus_polygons,102.358333333333,3.925
Trimeresurus_vogeli,107.258333333333,15.4583333333333
Trimeresurus_polygons,87.025,28.575
Trimeresurus_polygons,108.575,14.7583333333333
Trimeresurus_flavomaculatus,125.208333333333,5.775
Trimeresurus_stejnegeri,99.875,28.1916666666667
Trimeresurus_sumatranus,110.425,1.425
Trimeresurus_sumatranus,105.058333333333,-3.375
Trimeresurus_polygons,117.675,5.825
Trimeresurus_popeiorum,99.025,15.6416666666667
Trimeresurus_stejnegeri,114.441666666667,24.125
Trimeresurus_gumprechti,100.958333333333,20.2083333333333
Trimeresurus_flavomaculatus,124.375,6.525
Trimeresurus_stejnegeri,101.175,25.175
Trimeresurus_albolabris,103.575,24.3083333333333
Trimeresurus_stejnegeri,112.425,27.6583333333333
Trimeresurus_albolabris,104.508333333333,11.1583333333333
Trimeresurus_polygons,103.141666666667,26.9916666666667
Trimeresurus_polygons,92.575,27.9583333333333
Trimeresurus_borneensis,113.875,-2.90833333333333
Trimeresurus_polygons,98.5083333333333,24.525
Trimeresurus_stejnegeri,113.491666666667,29.0583333333333
Trimeresurus_erythrurus,89.875,25.3583333333333
Trimeresurus_polygons,105.075,9.25833333333333
Trimeresurus_albolabris,108.391666666667,23.825
Trimeresurus_polygons,86.275,28.4916666666667
Trimeresurus_polygons,111.758333333333,29.6083333333333
Trimeresurus_sumatranus,105.825,-3.375
Trimeresurus_stejnegeri,99.3083333333333,26.8416666666667
Trimeresurus_polygons,101.208333333333,4.60833333333333
Trimeresurus_gramineus,75.4416666666667,21.1416666666667
Trimeresurus_polygons,101.825,22.1583333333333
Trimeresurus_barati,100.625,-0.758333333333333
Trimeresurus_polygons,82.0583333333333,17.9083333333333
Trimeresurus_polygons,109.475,1.80833333333333
Trimeresurus_stejnegeri,105.708333333333,21.2416666666667
Trimeresurus_polygons,106.208333333333,28.6416666666667
Trimeresurus_polygons,108.675,15.025
Trimeresurus_stejnegeri,101.575,24.4083333333333
Trimeresurus_popeiorum,97.525,26.3416666666667
Trimeresurus_polygons,102.125,0.825000000000003
Trimeresurus_stejnegeri,109.258333333333,18.8916666666667
Trimeresurus_popeiorum,98.3083333333333,19.2083333333333
